medicago;soybean_id;soybean;lotus;faba;arabidopsis;maize
MtrunA17_Chr8g0371671;KRG92847;Glyma.20G233800;NA;Vfaba.Hedin2.R2.1g007415;AT3G22660.1;Zm00001eb235000_P001
MtrunA17_Chr8g0371681;KRH08053;Glyma.16G126500;LotjaGi4g1v0241200;Vfaba.Hedin2.R2.4g025286;AT2G17850.1;NA
MtrunA17_Chr8g0371691;KRH69768;Glyma.02G047100;LotjaGi4g1v0129200;Vfaba.Hedin2.R2.4g025287;AT5G66180.1;Zm00001eb417020_P001
MtrunA17_Chr8g0371701;KRH69768;Glyma.02G047100;NA;Vfaba.Hedin2.R2.4g025287;AT5G66180.1;Zm00001eb417020_P001
MtrunA17_Chr8g0371711;KRG93534;Glyma.19G022700;LotjaGi2g1v0098800;NA;NA;NA
MtrunA17_Chr8g0371731;KRH64584;Glyma.04G243300;LotjaGi1g1v0271100;Vfaba.Hedin2.R2.2g014066;AT1G77010.1;Zm00001eb377380_P001
MtrunA17_Chr8g0371751;KRH69771;Glyma.02G047300;LotjaGi4g1v0129000;Vfaba.Hedin2.R2.4g025289;AT4G35987.1;Zm00001eb398850_P007
MtrunA17_Chr8g0371771;KRH08057;Glyma.16G126900;LotjaGi4g1v0128800;Vfaba.Hedin2.R2.4g025290;NA;NA
MtrunA17_Chr8g0371781;KRH08059;Glyma.16G127100;LotjaGi4g1v0128700;Vfaba.Hedin2.R2.4g025292;NA;NA
MtrunA17_Chr8g0371801;KRH69774;Glyma.02G047500;LotjaGi4g1v0128600;Vfaba.Hedin2.R2.4g025293;AT4G36020.1;NA
MtrunA17_Chr8g0371871;KRH08063;Glyma.16G127400;LotjaGi4g1v0128400;Vfaba.Hedin2.R2.4g025295;NA;NA
MtrunA17_Chr8g0371901;KRH45673;Glyma.08G287300;LotjaGi3g1v0300100;Vfaba.Hedin2.R2.4g025300;AT5G02850.1;Zm00001eb103820_P001
MtrunA17_Chr8g0371911;KRH69781;Glyma.02G048200;LotjaGi4g1v0128100;Vfaba.Hedin2.R2.4g025301;AT4G36050.2;NA
MtrunA17_Chr8g0371931;KRH69784;Glyma.02G048400;LotjaGi3g1v0300200;Vfaba.Hedin2.R2.4g025303;AT3G51240.1;Zm00001eb067380_P001
MtrunA17_Chr8g0371931;KRH69785;Glyma.02G048400;LotjaGi3g1v0300200;Vfaba.Hedin2.R2.4g025303;AT3G51240.1;Zm00001eb067380_P001
MtrunA17_Chr8g0371981;KRH08081;Glyma.16G128800;LotjaGi4g1v0127700;Vfaba.Hedin2.R2.4g025306;AT5G66230.1;Zm00001eb224920_P002
MtrunA17_Chr8g0371991;KRH69791;Glyma.02G048900;LotjaGi4g1v0127400;Vfaba.Hedin2.R2.4g025308;AT2G17975.1;Zm00001eb418470_P002
MtrunA17_Chr8g0372001;KRH08082;Glyma.16G128900;LotjaGi4g1v0127500;Vfaba.Hedin2.R2.4g025307;AT2G17972.1;Zm00001eb228020_P001
MtrunA17_Chr8g0372031;KRH69793;Glyma.02G049000;LotjaGi4g1v0127300;Vfaba.Hedin2.R2.4g025309;NA;NA
MtrunA17_Chr8g0372051;KRH08086;Glyma.16G129200;LotjaGi2g1v0381700;Vfaba.Hedin2.R2.4g025310;AT2G17990.1;Zm00001eb228040_P001
MtrunA17_Chr8g0372051;KRH08087;Glyma.16G129200;LotjaGi2g1v0381700;Vfaba.Hedin2.R2.4g025310;AT2G17990.1;Zm00001eb228040_P001
MtrunA17_Chr8g0372051;KRH08088;Glyma.16G129200;LotjaGi2g1v0381700;Vfaba.Hedin2.R2.4g025310;AT2G17990.1;Zm00001eb228040_P001
MtrunA17_Chr8g0372071;KRH69798;Glyma.02G049400;LotjaGi4g1v0126800;Vfaba.Hedin2.R2.4g025313;AT2G18030.1;Zm00001eb377760_P001
MtrunA17_Chr8g0372081;KRH08096;Glyma.16G129900;LotjaGi4g1v0126600;NA;NA;NA
MtrunA17_Chr8g0372081;KRH69799;Glyma.02G049500;LotjaGi4g1v0126600;Vfaba.Hedin2.R2.4g025314;AT2G18040.1;Zm00001eb067280_P001
MtrunA17_Chr8g0372101;KRH69802;Glyma.02G049700;LotjaGi2g1v0382500;Vfaba.Hedin2.R2.4g025315;NA;NA
MtrunA17_Chr8g0372111;KRH08097;Glyma.16G130000;LotjaGi4g1v0126000;Vfaba.Hedin2.R2.4g025316;NA;NA
MtrunA17_Chr8g0372131;KRH24362;Glyma.12G036800;LotjaGi1g1v0158500;Vfaba.Hedin2.R2.4g025320;AT2G16510.1;Zm00001eb091780_P001
MtrunA17_Chr8g0372131;KRH29325;Glyma.11G110100;LotjaGi1g1v0158500;Vfaba.Hedin2.R2.4g025320;AT2G16510.1;Zm00001eb091780_P001
MtrunA17_Chr8g0372171;KRH08112;Glyma.16G130500;NA;Vfaba.Hedin2.R2.4g025321;AT3G51150.1;NA
MtrunA17_Chr8g0372171;KRH08113;Glyma.16G130500;NA;Vfaba.Hedin2.R2.4g025321;AT3G51150.1;NA
MtrunA17_Chr8g0372221;KRH69813;Glyma.02G050600;LotjaGi4g1v0125100;Vfaba.Hedin2.R2.4g025323;AT3G51140.1;Zm00001eb398380_P001
MtrunA17_Chr8g0372221;KRH69814;Glyma.02G050600;LotjaGi4g1v0125100;Vfaba.Hedin2.R2.4g025323;AT3G51140.1;Zm00001eb398380_P001
MtrunA17_Chr8g0372221;KRH69815;Glyma.02G050600;LotjaGi4g1v0125100;Vfaba.Hedin2.R2.4g025323;AT3G51140.1;Zm00001eb398380_P001
MtrunA17_Chr8g0372231;KRH08121;Glyma.16G131000;LotjaGi4g1v0125000;Vfaba.Hedin2.R2.4g025327;AT4G36210.3;Zm00001eb404060_P001
MtrunA17_Chr8g0372241;KRH08123;Glyma.16G131100;LotjaGi4g1v0124900;NA;NA;NA
MtrunA17_Chr8g0372241;KRH08124;Glyma.16G131100;LotjaGi4g1v0124900;NA;NA;NA
MtrunA17_Chr8g0372251;KRH08125;Glyma.16G131200;NA;Vfaba.Hedin2.R2.4g025329;NA;Zm00001eb220390_P001
MtrunA17_Chr8g0372261;KRH69822;Glyma.02G051000;NA;Vfaba.Hedin2.R2.4g025330;NA;NA
MtrunA17_Chr8g0372371;KRH08129;Glyma.16G131600;LotjaGi4g1v0124300;Vfaba.Hedin2.R2.4g025333;NA;NA
MtrunA17_Chr8g0372381;KRH08130;Glyma.16G131700;LotjaGi4g1v0124000;NA;NA;NA
MtrunA17_Chr8g0372411;KRH69829;Glyma.02G051600;LotjaGi2g1v0385500;Vfaba.Hedin2.R2.4g025336;AT4G36380.1;NA
MtrunA17_Chr8g0372421;KRH08131;Glyma.16G131800;LotjaGi4g1v0123300;Vfaba.Hedin2.R2.4g025337;NA;NA
MtrunA17_Chr8g0372441;KRH08132;Glyma.16G131900;LotjaGi4g1v0123200;Vfaba.Hedin2.R2.4g025338;AT4G36280.1;Zm00001eb416360_P001
MtrunA17_Chr8g0372461;KRH08135;Glyma.16G132100;LotjaGi4g1v0123100;NA;NA;NA
MtrunA17_Chr8g0372461;KRH08136;Glyma.16G132100;LotjaGi4g1v0123100;NA;NA;NA
MtrunA17_Chr8g0372461;KRH08137;Glyma.16G132100;LotjaGi4g1v0123100;NA;NA;NA
MtrunA17_Chr8g0372471;KRH69842;Glyma.02G052000;LotjaGi4g1v0123000;NA;NA;NA
MtrunA17_Chr8g0372481;KRH69844;Glyma.02G052200;LotjaGi4g1v0122900;Vfaba.Hedin2.R2.4g025343;NA;Zm00001eb319510_P001
MtrunA17_Chr8g0372491;KRH08141;Glyma.16G132500;LotjaGi2g1v0056700;NA;NA;NA
MtrunA17_Chr8g0372531;KRH08143;Glyma.16G132600;LotjaGi4g1v0122200;Vfaba.Hedin2.R2.4g025345;AT5G66380.1;Zm00001eb215470_P004
MtrunA17_Chr8g0372551;KRH27367;Glyma.12G230900;LotjaGi4g1v0113300;NA;NA;NA
MtrunA17_Chr8g0372551;KRH55055;Glyma.06G227200;LotjaGi4g1v0113300;Vfaba.Hedin2.R2.4g023012;NA;NA
MtrunA17_Chr8g0372561;KRH69853;Glyma.02G052600;LotjaGi4g1v0122000;NA;NA;NA
MtrunA17_Chr8g0372611;KRH37857;Glyma.09G094200;LotjaGi4g1v0282000;Vfaba.Hedin2.R2.4g026790;NA;Zm00001eb070950_P001
MtrunA17_Chr8g0372621;KRH69856;Glyma.02G052900;LotjaGi2g1v0056300_LC;Vfaba.Hedin2.R2.4g025352;AT4G36440.1;Zm00001eb128340_P003
MtrunA17_Chr8g0372631;KRH69857;Glyma.02G053000;LotjaGi2g1v0056300_LC;Vfaba.Hedin2.R2.4g025354;AT3G26750.1;Zm00001eb209020_P004
MtrunA17_Chr8g0372651;KRH08168;Glyma.16G133300;LotjaGi2g1v0056200;Vfaba.Hedin2.R2.4g025355;AT4G36490.1;NA
MtrunA17_Chr8g0372661;KRH17436;Glyma.14G219400;LotjaGi2g1v0056100;Vfaba.Hedin2.R2.4g025358;AT5G66410.1;Zm00001eb115010_P004
MtrunA17_Chr8g0372701;KRH69865;Glyma.02G053600;NA;Vfaba.Hedin2.R2.4g025359;AT3G50930.1;NA
MtrunA17_Chr8g0372711;KRH08174;Glyma.16G133800;LotjaGi4g1v0120600;Vfaba.Hedin2.R2.4g025360;NA;NA
MtrunA17_Chr8g0372721;KRH69867;Glyma.02G053800;LotjaGi4g1v0120500;Vfaba.Hedin2.R2.4g025361;AT5G66420.2;Zm00001eb225760_P001
MtrunA17_Chr8g0372721;KRH69868;Glyma.02G053800;LotjaGi4g1v0120500;Vfaba.Hedin2.R2.4g025361;AT5G66420.2;Zm00001eb225760_P001
MtrunA17_Chr8g0372721;KRH69869;Glyma.02G053800;LotjaGi4g1v0120500;Vfaba.Hedin2.R2.4g025361;AT5G66420.2;Zm00001eb225760_P001
MtrunA17_Chr8g0372721;KRH69870;Glyma.02G053800;LotjaGi4g1v0120500;Vfaba.Hedin2.R2.4g025361;AT5G66420.2;Zm00001eb225760_P001
MtrunA17_Chr8g0372781;KRH18458;Glyma.13G061700;LotjaGi2g1v0261200;Vfaba.Hedin2.R2.1g003896;AT5G15330.1;Zm00001eb063280_P001
MtrunA17_Chr8g0372821;KRH69876;Glyma.02G054200;NA;Vfaba.Hedin2.R2.4g025374;NA;NA
MtrunA17_Chr8g0372841;KRH08184;Glyma.16G134800;NA;Vfaba.Hedin2.R2.4g025378;AT5G66440.1;NA
MtrunA17_Chr8g0372881;KRH76744;Glyma.01G171800;LotjaGi2g1v0387500;Vfaba.Hedin2.R2.4g025380;AT3G50920.1;Zm00001eb252000_P001
MtrunA17_Chr8g0372901;KRH69879;Glyma.02G054500;LotjaGi4g1v0120100;NA;NA;NA
MtrunA17_Chr8g0372901;KRH69880;Glyma.02G054500;LotjaGi4g1v0120100;NA;NA;NA
MtrunA17_Chr8g0372901;KRH69881;Glyma.02G054500;LotjaGi4g1v0120100;NA;NA;NA
MtrunA17_Chr8g0372911;KRH08188;Glyma.16G135000;LotjaGi4g1v0120000;NA;NA;NA
MtrunA17_Chr8g0372911;KRH08189;Glyma.16G135000;LotjaGi4g1v0120000;NA;NA;NA
MtrunA17_Chr8g0372911;KRH08190;Glyma.16G135000;LotjaGi4g1v0120000;NA;NA;NA
MtrunA17_Chr8g0372911;KRH08191;Glyma.16G135000;LotjaGi4g1v0120000;NA;NA;NA
MtrunA17_Chr8g0372911;KRH08192;Glyma.16G135000;LotjaGi4g1v0120000;NA;NA;NA
MtrunA17_Chr8g0372911;KRH08193;Glyma.16G135000;LotjaGi4g1v0120000;NA;NA;NA
MtrunA17_Chr8g0372921;KRH69885;Glyma.02G054900;LotjaGi4g1v0119900;Vfaba.Hedin2.R2.4g025384;AT4G36500.1;NA
MtrunA17_Chr8g0372931;KRH69887;Glyma.02G055100;LotjaGi2g1v0387700_LC;Vfaba.Hedin2.R2.4g025386;AT4G36520.1;Zm00001eb296870_P002
MtrunA17_Chr8g0372991;KRH08236;Glyma.16G138000;LotjaGi4g1v0119500;Vfaba.Hedin2.R2.4g025388;AT4G36530.2;Zm00001eb188360_P002
MtrunA17_Chr8g0372991;KRH08237;Glyma.16G138000;LotjaGi4g1v0119500;Vfaba.Hedin2.R2.4g025388;AT4G36530.2;Zm00001eb188360_P002
MtrunA17_Chr8g0373001;KRH69894;Glyma.02G055300;LotjaGi4g1v0119400;NA;NA;NA
MtrunA17_Chr8g0373001;KRH69895;Glyma.02G055300;LotjaGi4g1v0119400;NA;NA;NA
MtrunA17_Chr8g0373001;KRH69896;Glyma.02G055300;LotjaGi4g1v0119400;NA;NA;NA
MtrunA17_Chr8g0373021;KRH08242;Glyma.16G138200;LotjaGi4g1v0119200;Vfaba.Hedin2.R2.4g025390;AT2G18290.1;Zm00001eb342630_P001
MtrunA17_Chr8g0373031;KRH08244;Glyma.16G138300;LotjaGi4g1v0119100;Vfaba.Hedin2.R2.4g025391;NA;NA
MtrunA17_Chr8g0373031;KRH08245;Glyma.16G138300;LotjaGi4g1v0119100;Vfaba.Hedin2.R2.4g025391;NA;NA
MtrunA17_Chr8g0373031;KRH08246;Glyma.16G138300;LotjaGi4g1v0119100;Vfaba.Hedin2.R2.4g025391;NA;NA
MtrunA17_Chr8g0373031;KRH08247;Glyma.16G138300;LotjaGi4g1v0119100;Vfaba.Hedin2.R2.4g025391;NA;NA
MtrunA17_Chr8g0373081;KRG90089;Glyma.20G066700;LotjaGi3g1v0052100;Vfaba.Hedin2.R2.4g022782;AT3G51010.1;Zm00001eb265250_P001
MtrunA17_Chr8g0373081;KRH09560;Glyma.16G220800;LotjaGi3g1v0052100;NA;NA;NA
MtrunA17_Chr8g0373101;KRH08255;Glyma.16G138400;NA;NA;NA;NA
MtrunA17_Chr8g0373131;KRH69907;Glyma.02G055900;NA;NA;NA;NA
MtrunA17_Chr8g0373181;KRH69910;Glyma.02G056200;LotjaGi4g1v0118100;Vfaba.Hedin2.R2.4g025400;AT1G75220.1;Zm00001eb344570_P001
MtrunA17_Chr8g0373191;RCW19507;Glyma.02G056300;NA;NA;NA;NA
MtrunA17_Chr8g0373201;KRH69913;Glyma.02G056400;LotjaGi4g1v0117800;Vfaba.Hedin2.R2.4g025404;AT2G18360.1;Zm00001eb158950_P001
MtrunA17_Chr8g0373271;KRH28677;Glyma.11G068500;LotjaGi1g1v0416800;Vfaba.Hedin2.R2.4g025407;AT2G18390.1;Zm00001eb052220_P001
MtrunA17_Chr8g0373271;KRH76824;Glyma.01G176300;LotjaGi1g1v0416800;Vfaba.Hedin2.R2.4g025407;AT2G18390.1;Zm00001eb052220_P001
MtrunA17_Chr8g0373281;KRH08270;Glyma.16G139500;LotjaGi1g1v0416900;Vfaba.Hedin2.R2.4g025408;AT5G66550.1;Zm00001eb113870_P005
MtrunA17_Chr8g0373291;KRH08274;Glyma.16G139600;LotjaGi1g1v0416500;Vfaba.Hedin2.R2.4g025409;AT5G49555.1;NA
MtrunA17_Chr8g0373311;KRH08275;Glyma.16G139700;LotjaGi1g1v0416600;Vfaba.Hedin2.R2.4g025411;AT3G50860.1;Zm00001eb399330_P002
MtrunA17_Chr8g0373311;KRH69924;Glyma.02G056900;LotjaGi1g1v0416600;Vfaba.Hedin2.R2.4g025411;AT3G50860.1;Zm00001eb399330_P002
MtrunA17_Chr8g0373321;KRH69925;Glyma.02G057000;LotjaGi4g1v0117100;Vfaba.Hedin2.R2.4g025412;AT5G49560.1;Zm00001eb324730_P001
MtrunA17_Chr8g0373391;KRH08288;Glyma.16G140300;LotjaGi4g1v0116900;NA;NA;NA
MtrunA17_Chr8g0373391;KRH08289;Glyma.16G140300;LotjaGi4g1v0116900;NA;NA;NA
MtrunA17_Chr8g0373451;KRH76801;Glyma.01G175400;LotjaGi4g1v0116500;NA;NA;NA
MtrunA17_Chr8g0373471;KRH61323;Glyma.04G040600;LotjaGi2g1v0390900;Vfaba.Hedin2.R2.4g025425;NA;NA
MtrunA17_Chr8g0373481;KRH28659;Glyma.11G067300;NA;Vfaba.Hedin2.R2.4g025426;AT3G50670.1;Zm00001eb224440_P002
MtrunA17_Chr8g0373491;KRH28659;Glyma.11G067300;LotjaGi4g1v0116300;Vfaba.Hedin2.R2.4g025426;AT3G50670.1;Zm00001eb224440_P002
MtrunA17_Chr8g0373511;KRH08294;Glyma.16G140800;LotjaGi4g1v0116100;Vfaba.Hedin2.R2.4g025428;AT3G50690.1;Zm00001eb327200_P001
MtrunA17_Chr8g0373531;KRH08296;Glyma.16G141000;LotjaGi2g1v0391400;Vfaba.Hedin2.R2.4g025431;AT2G18480.1;Zm00001eb027550_P001
MtrunA17_Chr8g0373541;KRH76829;Glyma.01G176600;LotjaGi2g1v0392400;Vfaba.Hedin2.R2.4g025432;AT5G66730.1;Zm00001eb008010_P001
MtrunA17_Chr8g0373561;KRH08304;Glyma.16G141300;LotjaGi2g1v0392700;Vfaba.Hedin2.R2.4g025437;AT4G36710.1;NA
MtrunA17_Chr8g0373571;KRH08306;Glyma.16G141500;LotjaGi2g1v0392900;Vfaba.Hedin2.R2.4g025438;AT4G36730.1;NA
MtrunA17_Chr8g0373571;KRH08307;Glyma.16G141500;LotjaGi2g1v0392900;Vfaba.Hedin2.R2.4g025438;AT4G36730.1;NA
MtrunA17_Chr8g0373571;KRH08308;Glyma.16G141500;LotjaGi2g1v0392900;Vfaba.Hedin2.R2.4g025438;AT4G36730.1;NA
MtrunA17_Chr8g0373571;KRH08309;Glyma.16G141500;LotjaGi2g1v0392900;Vfaba.Hedin2.R2.4g025438;AT4G36730.1;NA
MtrunA17_Chr8g0373601;KRH08315;Glyma.16G141700;LotjaGi2g1v0394000;Vfaba.Hedin2.R2.4g025440;AT4G36810.1;Zm00001eb107690_P002
MtrunA17_Chr8g0373611;KRH69952;Glyma.02G059100;LotjaGi4g1v0115000;Vfaba.Hedin2.R2.5g031028;NA;NA
MtrunA17_Chr8g0373611;KRH69953;Glyma.02G059100;LotjaGi4g1v0115000;Vfaba.Hedin2.R2.5g031028;NA;NA
MtrunA17_Chr8g0373611;KRH69954;Glyma.02G059100;LotjaGi4g1v0115000;Vfaba.Hedin2.R2.5g031028;NA;NA
MtrunA17_Chr8g0373631;KRH69955;Glyma.02G059200;LotjaGi2g1v0394200;NA;NA;NA
MtrunA17_Chr8g0373631;KRH08320;Glyma.16G142100;LotjaGi2g1v0394200;Vfaba.Hedin2.R2.4g025444;AT2G23790.1;Zm00001eb044260_P002
MtrunA17_Chr8g0373641;KRH69956;Glyma.02G059300;NA;NA;NA;NA
MtrunA17_Chr8g0373661;KRH36888;Glyma.09G030100;LotjaGi6g1v0264400;Vfaba.Hedin2.R2.4g025446;AT1G53645.1;Zm00001eb060430_P001
MtrunA17_Chr8g0373661;KRH36889;Glyma.09G030100;LotjaGi6g1v0264400;Vfaba.Hedin2.R2.4g025446;AT1G53645.1;Zm00001eb060430_P001
MtrunA17_Chr8g0373661;KRH36890;Glyma.09G030100;LotjaGi6g1v0264400;Vfaba.Hedin2.R2.4g025446;AT1G53645.1;Zm00001eb060430_P001
MtrunA17_Chr8g0373671;KRH69957;Glyma.02G059400;LotjaGi4g1v0114600;NA;NA;NA
MtrunA17_Chr8g0373691;KRH08324;Glyma.16G142500;LotjaGi1g1v0417300;Vfaba.Hedin2.R2.4g025449;AT3G50770.1;Zm00001eb058770_P001
MtrunA17_Chr8g0373691;KRH69961;Glyma.02G059600;LotjaGi1g1v0417300;Vfaba.Hedin2.R2.4g025449;AT3G50770.1;Zm00001eb058770_P001
MtrunA17_Chr8g0373751;KRH08325;Glyma.16G142600;LotjaGi2g1v0394900;Vfaba.Hedin2.R2.5g031026;AT3G42050.1;Zm00001eb323620_P001
MtrunA17_Chr8g0373761;KRH08323;Glyma.16G142400;LotjaGi2g1v0350000;NA;NA;NA
MtrunA17_Chr8g0373781;KRH69964;Glyma.02G059900;LotjaGi2g1v0395000;Vfaba.Hedin2.R2.4g025453;AT4G36860.1;NA
MtrunA17_Chr8g0373781;KRH69965;Glyma.02G059900;LotjaGi2g1v0395000;Vfaba.Hedin2.R2.4g025453;AT4G36860.1;NA
MtrunA17_Chr8g0373781;KRH69966;Glyma.02G059900;LotjaGi2g1v0395000;Vfaba.Hedin2.R2.4g025453;AT4G36860.1;NA
MtrunA17_Chr8g0373781;KRH69967;Glyma.02G059900;LotjaGi2g1v0395000;Vfaba.Hedin2.R2.4g025453;AT4G36860.1;NA
MtrunA17_Chr8g0373781;KRH69968;Glyma.02G059900;LotjaGi2g1v0395000;Vfaba.Hedin2.R2.4g025453;AT4G36860.1;NA
MtrunA17_Chr8g0373781;KRH69969;Glyma.02G059900;LotjaGi2g1v0395000;Vfaba.Hedin2.R2.4g025453;AT4G36860.1;NA
MtrunA17_Chr8g0373801;KRH08328;Glyma.16G142800;LotjaGi4g1v0114000;Vfaba.Hedin2.R2.4g025454;AT4G36870.1;Zm00001eb056260_P001
MtrunA17_Chr8g0373801;KRH08329;Glyma.16G142800;LotjaGi4g1v0114000;Vfaba.Hedin2.R2.4g025454;AT4G36870.1;Zm00001eb056260_P001
MtrunA17_Chr8g0373811;RCW18974;Glyma.16G143000;LotjaGi2g1v0395750;Vfaba.Hedin2.R2.4g025456;AT3G50780.1;Zm00001eb058760_P001
MtrunA17_Chr8g0373811;RCW18975;Glyma.16G143000;LotjaGi2g1v0395750;Vfaba.Hedin2.R2.4g025456;AT3G50780.1;Zm00001eb058760_P001
MtrunA17_Chr8g0373901;KRH08342;Glyma.16G143200;LotjaGi4g1v0113500;Vfaba.Hedin2.R2.4g025459;NA;NA
MtrunA17_Chr8g0373901;KRH08343;Glyma.16G143200;LotjaGi4g1v0113500;Vfaba.Hedin2.R2.4g025459;NA;NA
MtrunA17_Chr8g0373921;KRH08344;Glyma.16G143300;LotjaGi4g1v0113400;NA;NA;NA
MtrunA17_Chr8g0373931;KRH08345;Glyma.16G143400;LotjaGi4g1v0113200;Vfaba.Hedin2.R2.4g025461;NA;NA
MtrunA17_Chr8g0373961;KRH08348;Glyma.16G143600;LotjaGi4g1v0111900;Vfaba.Hedin2.R2.4g025465;AT3G50820.1;Zm00001eb226060_P001
MtrunA17_Chr8g0374001;KRH69995;Glyma.02G061300;LotjaGi4g1v0111800;NA;NA;NA
MtrunA17_Chr8g0374001;KRH08349;Glyma.16G143700;LotjaGi4g1v0111800;Vfaba.Hedin2.R2.4g025466;AT3G50830.1;NA
MtrunA17_Chr8g0374011;KRH69996;Glyma.02G061400;LotjaGi2g1v0396700;Vfaba.Hedin2.R2.4g025467;AT5G66560.1;Zm00001eb213970_P001
MtrunA17_Chr8g0374011;KRH69997;Glyma.02G061400;LotjaGi2g1v0396700;Vfaba.Hedin2.R2.4g025467;AT5G66560.1;Zm00001eb213970_P001
MtrunA17_Chr8g0374011;KRH69998;Glyma.02G061400;LotjaGi2g1v0396700;Vfaba.Hedin2.R2.4g025467;AT5G66560.1;Zm00001eb213970_P001
MtrunA17_Chr8g0374031;KRH70002;Glyma.02G061700;LotjaGi4g1v0111400;Vfaba.Hedin2.R2.4g025469;NA;NA
MtrunA17_Chr8g0374031;KRH70003;Glyma.02G061700;LotjaGi4g1v0111400;Vfaba.Hedin2.R2.4g025469;NA;NA
MtrunA17_Chr8g0374031;KRH70004;Glyma.02G061700;LotjaGi4g1v0111400;Vfaba.Hedin2.R2.4g025469;NA;NA
MtrunA17_Chr8g0374031;KRH70005;Glyma.02G061700;LotjaGi4g1v0111400;Vfaba.Hedin2.R2.4g025469;NA;NA
MtrunA17_Chr8g0374031;KRH70006;Glyma.02G061700;LotjaGi4g1v0111400;Vfaba.Hedin2.R2.4g025469;NA;NA
MtrunA17_Chr8g0374031;KRH70007;Glyma.02G061700;LotjaGi4g1v0111400;Vfaba.Hedin2.R2.4g025469;NA;NA
MtrunA17_Chr8g0374041;KRH08358;Glyma.16G144100;LotjaGi4g1v0111300;NA;NA;NA
MtrunA17_Chr8g0374051;RCW18976;Glyma.16G144200;LotjaGi4g1v0111200;Vfaba.Hedin2.R2.4g025471;AT3G50380.1;Zm00001eb030660_P001
MtrunA17_Chr8g0374061;KRH08369;Glyma.16G144600;LotjaGi4g1v0111000;Vfaba.Hedin2.R2.4g025473;NA;NA
MtrunA17_Chr8g0374081;KRH08370;Glyma.16G144700;LotjaGi4g1v0110900;Vfaba.Hedin2.R2.4g025475;AT5G66960.1;Zm00001eb100490_P002
MtrunA17_Chr8g0374091;KRH08368;Glyma.16G144500;LotjaGi6g1v0356000_LC;NA;NA;NA
MtrunA17_Chr8g0374101;KRH08372;Glyma.16G144900;LotjaGi4g1v0110400;Vfaba.Hedin2.R2.4g025480;AT2G23540.1;Zm00001eb330130_P001
MtrunA17_Chr8g0374111;KRH70017;Glyma.02G062700;LotjaGi4g1v0110500;Vfaba.Hedin2.R2.4g025482;NA;NA
MtrunA17_Chr8g0374121;KRH70018;Glyma.02G062800;LotjaGi4g1v0110100;Vfaba.Hedin2.R2.4g025484;AT3G50430.1;Zm00001eb209640_P002
MtrunA17_Chr8g0374121;KRH70019;Glyma.02G062800;LotjaGi4g1v0110100;Vfaba.Hedin2.R2.4g025484;AT3G50430.1;Zm00001eb209640_P002
MtrunA17_Chr8g0374141;KRH08375;Glyma.16G145200;LotjaGi4g1v0109900_LC;Vfaba.Hedin2.R2.4g025485;AT2G23620.1;NA
MtrunA17_Chr8g0374151;KRH04713;Glyma.17G180900;LotjaGi4g1v0109800;Vfaba.Hedin2.R2.4g025487;AT5G66930.2;Zm00001eb184160_P002
MtrunA17_Chr8g0374211;KRH48101;Glyma.07G068600;LotjaGi2g1v0338400;Vfaba.Hedin2.R2.1g000569;NA;NA
MtrunA17_Chr8g0374251;KRH04709;Glyma.17G180600;LotjaGi4g1v0109700;Vfaba.Hedin2.R2.4g025489;NA;Zm00001eb214170_P001
MtrunA17_Chr8g0374261;KRH04708;Glyma.17G180500;LotjaGi4g1v0109600;Vfaba.Hedin2.R2.4g025491;AT4G37160.1;NA
MtrunA17_Chr8g0374271;KRH04707;Glyma.17G180400;LotjaGi4g1v0109500;Vfaba.Hedin2.R2.4g025492;AT5G66920.1;NA
MtrunA17_Chr8g0374291;KRH04705;Glyma.17G180300;LotjaGi1g1v0033100;Vfaba.Hedin2.R2.4g025493;AT5G66900.1;NA
MtrunA17_Chr8g0374291;KRH04706;Glyma.17G180300;LotjaGi1g1v0033100;Vfaba.Hedin2.R2.4g025493;AT5G66900.1;NA
MtrunA17_Chr8g0374461;KRH57759;Glyma.05G082400;NA;NA;NA;NA
MtrunA17_Chr8g0374461;KRH57760;Glyma.05G082400;NA;NA;NA;NA
MtrunA17_Chr8g0374531;KRH04686;Glyma.17G179200;LotjaGi4g1v0109200;NA;NA;NA
MtrunA17_Chr8g0374531;KRH04687;Glyma.17G179200;LotjaGi4g1v0109200;NA;NA;NA
MtrunA17_Chr8g0374531;KRH04688;Glyma.17G179200;LotjaGi4g1v0109200;NA;NA;NA
MtrunA17_Chr8g0374571;KRH04679;Glyma.17G178800;LotjaGi2g1v0398200;Vfaba.Hedin2.R2.4g025500;AT5G66880.1;NA
MtrunA17_Chr8g0374611;KRH57744;Glyma.05G081300;LotjaGi4g1v0108000;Vfaba.Hedin2.R2.4g025506;AT5G66860.1;Zm00001eb219090_P002
MtrunA17_Chr8g0374621;KRH57738;Glyma.05G080800;LotjaGi4g1v0107700;NA;NA;NA
MtrunA17_Chr8g0374631;KRH57737;Glyma.05G080700;NA;Vfaba.Hedin2.R2.4g025508;NA;Zm00001eb327700_P001
MtrunA17_Chr8g0374661;KRH57735;Glyma.05G080500;LotjaGi4g1v0107600;Vfaba.Hedin2.R2.4g025510;NA;NA
MtrunA17_Chr8g0374681;KRH57731;Glyma.05G080400;LotjaGi4g1v0107500;Vfaba.Hedin2.R2.4g025513;AT3G50520.1;Zm00001eb038230_P002
